Word,Length of characters,Median duration,Frequency rank,Relative frequency
proba,5,0.31,550,0.00022922210748988693
sozial,6,0.4500000000000002,550,0.00022922210748988693
emango,6,0.3299999999999997,556,0.00022703903979950707
harremanak,10,0.5850000000000002,556,0.00022703903979950707
ideia,5,0.3799999999999999,556,0.00022703903979950707
baldin,6,0.3000000000000002,556,0.00022703903979950707
ondoan,6,0.4099999999999998,556,0.00022703903979950707
gutxiago,8,0.5499999999999998,556,0.00022703903979950707
berrogeita,10,0.51,565,0.00022485597210912718
gogorra,7,0.4300000000000001,565,0.00022485597210912718
sobietar,8,0.55,565,0.00022485597210912718
egitura,7,0.4699999999999998,565,0.00022485597210912718
bildu,5,0.29,565,0.00022485597210912718
ongi,4,0.27,565,0.00022485597210912718
kide,4,0.27,565,0.00022485597210912718
nagusi,6,0.4599999999999999,565,0.00022485597210912718
bila,4,0.2999999999999998,565,0.00022485597210912718
dituzue,7,0.5499999999999999,573,0.00022267290441874732
saria,5,0.43,573,0.00022267290441874732
kontrako,8,0.48,573,0.00022267290441874732
har,3,0.2199999999999998,573,0.00022267290441874732
sistemak,8,0.6399999999999999,573,0.00022267290441874732
testuak,7,0.5249999999999999,573,0.00022267290441874732
ulertzen,8,0.48,573,0.00022267290441874732
esate,5,0.3399999999999999,573,0.00022267290441874732
osatzen,7,0.4300000000000006,576,0.00022048983672836743
doan,4,0.3099999999999998,576,0.00022048983672836743
azkar,5,0.37,576,0.00022048983672836743
eduki,5,0.3599999999999999,582,0.00021830676903798757
osoan,5,0.4200000000000001,582,0.00021830676903798757
argitaratu,10,0.6200000000000001,582,0.00021830676903798757
hasten,6,0.33,582,0.00021830676903798757
gaia,4,0.33,582,0.00021830676903798757
denak,5,0.3700000000000001,582,0.00021830676903798757
aplikazio,9,0.6200000000000001,590,0.00021612370134760768
hemendik,8,0.48,590,0.00021612370134760768
ama,3,0.2400000000000002,590,0.00021612370134760768
dirua,5,0.3400000000000001,590,0.00021612370134760768
dudan,5,0.33,590,0.00021612370134760768
berezia,7,0.5099999999999998,590,0.00021612370134760768
urteetan,8,0.6199999999999999,590,0.00021612370134760768
zu,2,0.2299999999999999,590,0.00021612370134760768
irudi,5,0.3399999999999998,593,0.00021394063365722782
librea,6,0.4299999999999998,593,0.00021394063365722782
digute,6,0.455,593,0.00021394063365722782
bihar,5,0.3399999999999998,601,0.00021175756596684793
prozesu,7,0.5099999999999998,601,0.00021175756596684793
galdetu,7,0.4100000000000001,601,0.00021175756596684793
erronka,7,0.42,601,0.00021175756596684793
sarri,5,0.4199999999999999,601,0.00021175756596684793
delako,6,0.4500000000000002,601,0.00021175756596684793
egotea,6,0.4699999999999997,601,0.00021175756596684793
san,3,0.27,601,0.00021175756596684793
hortik,6,0.37,609,0.00020957449827646807
daukat,6,0.3999999999999999,609,0.00020957449827646807
azkenean,8,0.6200000000000001,609,0.00020957449827646807
ikerketa,8,0.5500000000000002,609,0.00020957449827646807
toki,4,0.2799999999999999,609,0.00020957449827646807
hiri,4,0.2699999999999998,609,0.00020957449827646807
luke,4,0.355,609,0.00020957449827646807
betiko,6,0.4199999999999999,609,0.00020957449827646807
milioi,6,0.3900000000000001,617,0.00020739143058608818
joango,6,0.3399999999999998,617,0.00020739143058608818
hitza,5,0.3399999999999998,617,0.00020739143058608818
garaia,6,0.4100000000000001,617,0.00020739143058608818
bururatu,8,0.53,617,0.00020739143058608818
saiatu,6,0.48,617,0.00020739143058608818
ondoko,6,0.39,617,0.00020739143058608818
botere,6,0.3899999999999999,617,0.00020739143058608818
eraikin,7,0.4399999999999999,628,0.00020520836289570832
handiena,8,0.51,628,0.00020520836289570832
daukagu,7,0.48,628,0.00020520836289570832
hobeto,6,0.3450000000000002,628,0.00020520836289570832
nagusiak,8,0.6899999999999997,628,0.00020520836289570832
datuak,6,0.4900000000000001,628,0.00020520836289570832
artearen,8,0.54,628,0.00020520836289570832
bideo,5,0.3500000000000001,628,0.00020520836289570832
handiagoa,9,0.5349999999999997,628,0.00020520836289570832
ahaztu,6,0.33,628,0.00020520836289570832
honi,4,0.26,628,0.00020520836289570832
posible,7,0.4600000000000002,638,0.00020302529520532843
inork,5,0.3900000000000001,638,0.00020302529520532843
bukatu,6,0.3999999999999999,638,0.00020302529520532843
ikasleak,8,0.6299999999999999,638,0.00020302529520532843
pentsatu,8,0.4500000000000002,638,0.00020302529520532843
liburua,7,0.4899999999999999,638,0.00020302529520532843
bezalako,8,0.51,638,0.00020302529520532843
aurkako,7,0.4400000000000004,638,0.00020302529520532843
film,4,0.31,638,0.00020302529520532843
bilatzen,8,0.4900000000000002,638,0.00020302529520532843
informazioa,11,0.7450000000000001,646,0.00020084222751494854
ikasteko,8,0.56,646,0.00020084222751494854
nekazaritza,11,0.7200000000000001,646,0.00020084222751494854
hartuta,7,0.49,646,0.00020084222751494854
ikasketak,9,0.6500000000000001,646,0.00020084222751494854
harreman,8,0.4299999999999999,646,0.00020084222751494854
zuzenean,8,0.615,646,0.00020084222751494854
deitzen,7,0.3900000000000001,646,0.00020084222751494854
harrera,7,0.3600000000000003,654,0.00019865915982456868
eguneroko,9,0.6000000000000001,654,0.00019865915982456868
emaitzak,8,0.5499999999999998,654,0.00019865915982456868
ireki,5,0.33,654,0.00019865915982456868
konturatu,9,0.5499999999999998,654,0.00019865915982456868
zeukan,6,0.4399999999999995,654,0.00019865915982456868
kanpo,5,0.3400000000000001,654,0.00019865915982456868
zinen,5,0.4100000000000001,654,0.00019865915982456868
bidean,6,0.445,660,0.0001964760921341888
une,3,0.225,660,0.0001964760921341888
irakurtzeko,11,0.6699999999999999,660,0.0001964760921341888
independentzia,14,0.8199999999999998,660,0.0001964760921341888
ditzake,7,0.5099999999999998,660,0.0001964760921341888
indarra,7,0.3800000000000001,660,0.0001964760921341888
geure,5,0.3299999999999996,670,0.00019429302444380893
lotuta,6,0.4199999999999999,670,0.00019429302444380893
ibiltzen,8,0.42,670,0.00019429302444380893
dituela,7,0.5,670,0.00019429302444380893
urtez,5,0.4499999999999999,670,0.00019429302444380893
horixe,6,0.3999999999999994,670,0.00019429302444380893
igaro,5,0.31,670,0.00019429302444380893
izana,5,0.4199999999999999,670,0.00019429302444380893
eskubideak,10,0.6399999999999999,670,0.00019429302444380893
geroago,7,0.6000000000000001,670,0.00019429302444380893
gehiegi,7,0.3800000000000001,677,0.00019210995675342905
huts,4,0.2800000000000001,677,0.00019210995675342905
geratuko,8,0.5049999999999999,677,0.00019210995675342905
pasa,4,0.29,677,0.00019210995675342905
krisi,5,0.355,677,0.00019210995675342905
idazlan,7,0.4600000000000002,677,0.00019210995675342905
buru,4,0.2799999999999998,677,0.00019210995675342905
dagokionez,10,0.8200000000000001,689,0.00018992688906304918
kalte,5,0.33,689,0.00018992688906304918
ematea,6,0.4599999999999999,689,0.00018992688906304918
ondorengo,9,0.56,689,0.00018992688906304918
emateko,7,0.5099999999999998,689,0.00018992688906304918
epe,3,0.25,689,0.00018992688906304918
hasteko,7,0.5500000000000003,689,0.00018992688906304918
ba,2,0.1699999999999999,689,0.00018992688906304918
zidan,5,0.3899999999999997,689,0.00018992688906304918
hego,4,0.2599999999999999,689,0.00018992688906304918
nazioarteko,11,0.77,689,0.00018992688906304918
alderdi,7,0.4499999999999999,689,0.00018992688906304918
argia,5,0.4100000000000001,701,0.0001877438213726693
banan,5,0.3400000000000001,701,0.0001877438213726693
seme,4,0.3149999999999999,701,0.0001877438213726693
hasieran,8,0.59,701,0.0001877438213726693
osasun,6,0.4499999999999999,701,0.0001877438213726693
politikoa,9,0.645,701,0.0001877438213726693
mapa,4,0.3199999999999998,701,0.0001877438213726693
onartzen,8,0.4599999999999999,701,0.0001877438213726693
kirol,5,0.3149999999999999,701,0.0001877438213726693
sentitu,7,0.4599999999999999,701,0.0001877438213726693
hamabost,8,0.4599999999999999,701,0.0001877438213726693
baliabide,9,0.6100000000000001,701,0.0001877438213726693
galderak,8,0.53,709,0.00018556075368228944
kalean,6,0.4100000000000001,709,0.00018556075368228944
onena,5,0.4000000000000003,709,0.00018556075368228944
azoka,5,0.4199999999999999,709,0.00018556075368228944
garrantzia,10,0.54,709,0.00018556075368228944
txapelketa,10,0.6400000000000001,709,0.00018556075368228944
berdin,6,0.4100000000000001,709,0.00018556075368228944
komunikatzeko,13,0.76,709,0.00018556075368228944
antzeko,7,0.46,722,0.00018337768599190955
elkarrizketa,12,0.71,722,0.00018337768599190955
euskarak,8,0.5800000000000001,722,0.00018337768599190955
desagertu,9,0.5800000000000001,722,0.00018337768599190955
hilabete,8,0.48,722,0.00018337768599190955
ezaguna,7,0.5399999999999996,722,0.00018337768599190955
bikain,6,0.375,722,0.00018337768599190955
deitu,5,0.29,722,0.00018337768599190955
arazoak,7,0.5049999999999999,722,0.00018337768599190955
jokatzen,8,0.4900000000000001,722,0.00018337768599190955
alaba,5,0.3499999999999998,722,0.00018337768599190955
horretara,9,0.54,722,0.00018337768599190955
eragile,7,0.455,722,0.00018337768599190955
legeak,6,0.52,736,0.00018119461830152969
taldeko,7,0.4399999999999999,736,0.00018119461830152969
eskubide,8,0.49,736,0.00018119461830152969
egile,5,0.3699999999999999,736,0.00018119461830152969
guztiek,7,0.5800000000000001,736,0.00018119461830152969
zaie,4,0.3700000000000001,736,0.00018119461830152969
joaten,6,0.3700000000000001,736,0.00018119461830152969
eskaini,7,0.4200000000000004,736,0.00018119461830152969
poliziak,8,0.6100000000000001,736,0.00018119461830152969
maite,5,0.3400000000000001,736,0.00018119461830152969
erakunde,8,0.48,736,0.00018119461830152969
denean,6,0.4300000000000001,736,0.00018119461830152969
gazte,5,0.33,736,0.00018119461830152969
ehunka,6,0.3900000000000001,736,0.00018119461830152969
lehenago,8,0.5,747,0.0001790115506111498
nion,4,0.33,747,0.0001790115506111498
diozu,5,0.4199999999999999,747,0.0001790115506111498
herriak,7,0.4399999999999999,747,0.0001790115506111498
erosi,5,0.3650000000000002,747,0.0001790115506111498
ukitu,5,0.3599999999999999,747,0.0001790115506111498
zitzaizkion,11,0.7299999999999998,747,0.0001790115506111498
asmatu,6,0.4199999999999999,747,0.0001790115506111498
antzerki,8,0.51,747,0.0001790115506111498
pasatu,6,0.4099999999999999,747,0.0001790115506111498
ikusita,7,0.585,747,0.0001790115506111498
garaian,7,0.4900000000000002,755,0.00017682848292076994
gaitu,5,0.3399999999999998,755,0.00017682848292076994
agertu,6,0.3899999999999997,755,0.00017682848292076994
puntu,5,0.33,755,0.00017682848292076994
dagoena,7,0.5100000000000002,755,0.00017682848292076994
eguna,5,0.3899999999999997,755,0.00017682848292076994
publikoan,9,0.6099999999999999,755,0.00017682848292076994
kideak,6,0.5099999999999998,755,0.00017682848292076994
eliza,5,0.4049999999999999,770,0.00017464541523039005
biltzen,7,0.3800000000000005,770,0.00017464541523039005
dakit,5,0.33,770,0.00017464541523039005
taldean,7,0.505,770,0.00017464541523039005
hasiko,6,0.3599999999999999,770,0.00017464541523039005
nuela,5,0.3900000000000001,770,0.00017464541523039005
donostiako,10,0.7,770,0.00017464541523039005
prozesua,8,0.655,770,0.00017464541523039005
lagundu,7,0.3950000000000002,770,0.00017464541523039005
nahiago,7,0.4300000000000001,770,0.00017464541523039005
langileak,9,0.67,770,0.00017464541523039005
ikus,4,0.2999999999999999,770,0.00017464541523039005
lo,2,0.1700000000000001,770,0.00017464541523039005
igo,3,0.2099999999999999,770,0.00017464541523039005
sare,4,0.3099999999999999,770,0.00017464541523039005
hutsa,5,0.31,781,0.00017246234754001016
herritarrak,11,0.6499999999999999,781,0.00017246234754001016
arazo,5,0.3800000000000003,781,0.00017246234754001016
atzean,6,0.4699999999999997,781,0.00017246234754001016
daukate,7,0.5000000000000004,781,0.00017246234754001016
beteta,6,0.3800000000000003,781,0.00017246234754001016
gogoratzen,10,0.6399999999999997,781,0.00017246234754001016
gabeko,6,0.3800000000000003,781,0.00017246234754001016
gehitu,6,0.3500000000000001,781,0.00017246234754001016
bizirik,7,0.4900000000000001,781,0.00017246234754001016
lirateke,8,0.6000000000000005,781,0.00017246234754001016
industria,9,0.565,793,0.0001702792798496303
ardura,6,0.4000000000000003,793,0.0001702792798496303
mundua,6,0.4799999999999997,793,0.0001702792798496303
guztien,7,0.4699999999999998,793,0.0001702792798496303
etxe,4,0.2600000000000002,793,0.0001702792798496303
kontuan,7,0.4300000000000001,793,0.0001702792798496303
zenuen,6,0.44,793,0.0001702792798496303
zerrenda,8,0.52,793,0.0001702792798496303
datu,4,0.31,793,0.0001702792798496303
bilduma,7,0.4399999999999999,793,0.0001702792798496303
hartzeko,8,0.48,793,0.0001702792798496303
poliki,6,0.4000000000000001,793,0.0001702792798496303
hortxe,6,0.33,805,0.0001680962121592504
azaltzen,8,0.4900000000000002,805,0.0001680962121592504
zenean,6,0.5299999999999998,805,0.0001680962121592504
oraintxe,8,0.4099999999999999,805,0.0001680962121592504
jaio,4,0.3099999999999996,805,0.0001680962121592504
banatzen,8,0.4500000000000002,805,0.0001680962121592504
erori,5,0.31,805,0.0001680962121592504
ahalik,6,0.3500000000000001,805,0.0001680962121592504
argiak,6,0.4700000000000002,805,0.0001680962121592504
etxea,5,0.4100000000000001,805,0.0001680962121592504
polizia,7,0.5,805,0.0001680962121592504
batu,4,0.2800000000000002,805,0.0001680962121592504
jasotzen,8,0.5199999999999996,820,0.00016591314446887055
lagunduko,9,0.5399999999999998,820,0.00016591314446887055
hauxe,5,0.33,820,0.00016591314446887055
zuzen,5,0.3900000000000001,820,0.00016591314446887055
egoten,6,0.3900000000000001,820,0.00016591314446887055
kazetari,8,0.54,820,0.00016591314446887055
gehienetan,10,0.67,820,0.00016591314446887055
jan,3,0.2600000000000002,820,0.00016591314446887055
lortuko,7,0.455,820,0.00016591314446887055
aita,4,0.3599999999999999,820,0.00016591314446887055
beraien,7,0.495,820,0.00016591314446887055
etorriko,8,0.4599999999999999,820,0.00016591314446887055
ikusteko,8,0.5900000000000001,820,0.00016591314446887055
iturri,6,0.3899999999999999,820,0.00016591314446887055
joko,4,0.32,820,0.00016591314446887055
sortzeko,8,0.54,839,0.00016373007677849066
ekonomiko,9,0.6000000000000001,839,0.00016373007677849066
lortzeko,8,0.5499999999999998,839,0.00016373007677849066
bana,4,0.27,839,0.00016373007677849066
ikasleek,8,0.6399999999999997,839,0.00016373007677849066
dezakezu,8,0.5900000000000003,839,0.00016373007677849066
taldeak,7,0.51,839,0.00016373007677849066
neurtzeko,9,0.5900000000000003,839,0.00016373007677849066
diete,5,0.4099999999999997,839,0.00016373007677849066
legez,5,0.4199999999999999,839,0.00016373007677849066
legea,5,0.3599999999999999,839,0.00016373007677849066
egitera,7,0.48,839,0.00016373007677849066
bezain,6,0.3699999999999999,839,0.00016373007677849066
landu,5,0.2999999999999998,839,0.00016373007677849066
bazen,5,0.3899999999999997,839,0.00016373007677849066
abiatu,6,0.4100000000000001,839,0.00016373007677849066
are,3,0.2299999999999999,839,0.00016373007677849066
ekartzen,8,0.48,839,0.00016373007677849066
ipar,4,0.33,839,0.00016373007677849066
adierazten,10,0.5700000000000002,854,0.0001615470090881108
dutenak,7,0.5549999999999999,854,0.0001615470090881108
lortzen,7,0.415,854,0.0001615470090881108
ekonomikoa,10,0.6699999999999997,854,0.0001615470090881108
soilik,6,0.49,854,0.0001615470090881108
ura,3,0.295,854,0.0001615470090881108
literatura,10,0.64,854,0.0001615470090881108
batere,6,0.3650000000000001,854,0.0001615470090881108
luze,4,0.3399999999999999,854,0.0001615470090881108
herriaren,9,0.5,854,0.0001615470090881108
aste,4,0.3,854,0.0001615470090881108
prest,5,0.33,854,0.0001615470090881108
inguru,6,0.3549999999999997,854,0.0001615470090881108
zena,4,0.3600000000000002,854,0.0001615470090881108
urtea,5,0.4000000000000001,854,0.0001615470090881108
arazoa,6,0.49,865,0.0001593639413977309
mezua,5,0.4300000000000001,865,0.0001593639413977309
gustuko,7,0.48,865,0.0001593639413977309
esparru,7,0.4399999999999999,865,0.0001593639413977309
bazara,6,0.52,865,0.0001593639413977309
guri,4,0.3499999999999996,865,0.0001593639413977309
martxan,7,0.4199999999999999,865,0.0001593639413977309
lukete,6,0.4599999999999999,865,0.0001593639413977309
erosiko,7,0.4300000000000001,865,0.0001593639413977309
niri,4,0.32,865,0.0001593639413977309
jarrera,7,0.4300000000000006,865,0.0001593639413977309
lur,3,0.2299999999999997,880,0.00015718087370735105
gustatu,7,0.435,880,0.00015718087370735105
diot,4,0.3400000000000001,880,0.00015718087370735105
bidaia,6,0.4250000000000002,880,0.00015718087370735105
unibertsitatean,15,0.9400000000000002,880,0.00015718087370735105
osagai,6,0.4399999999999999,880,0.00015718087370735105
hartzea,7,0.4399999999999999,880,0.00015718087370735105
eskuratu,8,0.565,880,0.00015718087370735105
astero,6,0.4250000000000004,880,0.00015718087370735105
zerbitzu,8,0.5100000000000002,880,0.00015718087370735105
ezker,5,0.3400000000000002,880,0.00015718087370735105
osatu,5,0.3699999999999998,880,0.00015718087370735105
kataluniako,11,0.7599999999999999,880,0.00015718087370735105
topa,4,0.2550000000000001,880,0.00015718087370735105
haiek,5,0.3799999999999999,880,0.00015718087370735105
klase,5,0.32,888,0.00015499780601697116
dugula,6,0.4199999999999999,888,0.00015499780601697116
zabaldu,7,0.4399999999999999,888,0.00015499780601697116
zuzenbide,9,0.6100000000000003,888,0.00015499780601697116
barne,5,0.3500000000000001,888,0.00015499780601697116
aldera,6,0.3899999999999997,888,0.00015499780601697116
mugitzen,8,0.48,888,0.00015499780601697116
kontatu,7,0.4300000000000001,888,0.00015499780601697116
zitzaidan,9,0.5799999999999997,907,0.0001528147383265913
baitan,6,0.4249999999999998,907,0.0001528147383265913
ikasiko,7,0.4749999999999998,907,0.0001528147383265913
kontra,6,0.3400000000000003,907,0.0001528147383265913
oraingoz,8,0.6000000000000001,907,0.0001528147383265913
bilakatu,8,0.5049999999999999,907,0.0001528147383265913
ezinbestekoa,12,0.7599999999999998,907,0.0001528147383265913
duenean,7,0.5250000000000001,907,0.0001528147383265913
