Word,Length of characters,Median duration,Frequency rank,Relative frequency
etnik,5,0.3899999999999997,553,0.00026001522946344
haziran'da,10,0.5299999999999999,553,0.00026001522946344
başlatıldı,10,0.74,553,0.00026001522946344
fark,4,0.31,580,0.00025072897126831716
sizi,4,0.31,580,0.00025072897126831716
temmuz'da,9,0.5,580,0.00025072897126831716
yunan,5,0.3199999999999999,580,0.00025072897126831716
bunları,7,0.3899999999999999,580,0.00025072897126831716
askeri,6,0.48,580,0.00025072897126831716
olayla,6,0.39,580,0.00025072897126831716
meclis,6,0.45,580,0.00025072897126831716
arttı,5,0.4500000000000002,580,0.00025072897126831716
oylama,6,0.4599999999999999,580,0.00025072897126831716
savunma,7,0.4900000000000002,580,0.00025072897126831716
partileri,9,0.5499999999999998,580,0.00025072897126831716
kazanan,7,0.5199999999999998,580,0.00025072897126831716
aralık'ta,9,0.4700000000000002,580,0.00025072897126831716
asıl,4,0.32,580,0.00025072897126831716
olanlar,7,0.5300000000000002,580,0.00025072897126831716
haberler,8,0.52,580,0.00025072897126831716
yarıştı,7,0.5,580,0.00025072897126831716
zarar,5,0.3400000000000003,580,0.00025072897126831716
kamu,4,0.28,580,0.00025072897126831716
lider,5,0.4599999999999999,580,0.00025072897126831716
sınır,5,0.3499999999999998,580,0.00025072897126831716
mart'ta,7,0.3599999999999999,580,0.00025072897126831716
seçildi,7,0.5999999999999996,580,0.00025072897126831716
karşıya,7,0.4599999999999999,580,0.00025072897126831716
kitap,5,0.3600000000000003,580,0.00025072897126831716
bulgar,6,0.4299999999999997,580,0.00025072897126831716
başlıca,7,0.5049999999999999,602,0.0002414427130731943
görüyor,7,0.4899999999999997,602,0.0002414427130731943
tesis,5,0.4599999999999999,602,0.0002414427130731943
bizi,4,0.24,602,0.0002414427130731943
genç,4,0.2799999999999999,602,0.0002414427130731943
kasım'da,8,0.41,602,0.0002414427130731943
sporcu,6,0.4750000000000003,602,0.0002414427130731943
açıldı,6,0.445,602,0.0002414427130731943
madalya,7,0.4200000000000001,602,0.0002414427130731943
filmin,6,0.43,602,0.0002414427130731943
örnek,5,0.3799999999999999,602,0.0002414427130731943
fikri,5,0.355,602,0.0002414427130731943
gerçekten,9,0.615,602,0.0002414427130731943
çekiyor,7,0.56,602,0.0002414427130731943
gerçekçi,8,0.5499999999999998,602,0.0002414427130731943
rusya,5,0.3999999999999999,602,0.0002414427130731943
alanda,6,0.3800000000000001,602,0.0002414427130731943
tutuklandı,10,0.71,602,0.0002414427130731943
düşünüyorsunuz,14,0.975,602,0.0002414427130731943
sanatçı,7,0.435,602,0.0002414427130731943
fikir,5,0.37,602,0.0002414427130731943
yaşanan,7,0.4200000000000001,602,0.0002414427130731943
destekliyor,11,0.73,632,0.00023215645487807143
endişe,6,0.4199999999999999,632,0.00023215645487807143
kişiye,6,0.3400000000000003,632,0.00023215645487807143
katılmıyor,10,0.6800000000000002,632,0.00023215645487807143
kaybetti,8,0.6499999999999999,632,0.00023215645487807143
gördü,5,0.4100000000000001,632,0.00023215645487807143
bildirilmedi,12,0.7799999999999998,632,0.00023215645487807143
dile,4,0.24,632,0.00023215645487807143
küçük,5,0.33,632,0.00023215645487807143
basın,5,0.3400000000000001,632,0.00023215645487807143
dışında,7,0.3900000000000001,632,0.00023215645487807143
etkinlikte,10,0.6799999999999999,632,0.00023215645487807143
festivalde,10,0.75,632,0.00023215645487807143
halkı,5,0.3500000000000001,632,0.00023215645487807143
baskı,5,0.3599999999999999,632,0.00023215645487807143
kampanya,8,0.5999999999999999,632,0.00023215645487807143
duruma,6,0.3399999999999999,632,0.00023215645487807143
enflasyon,9,0.6200000000000001,632,0.00023215645487807143
değildir,8,0.5500000000000003,632,0.00023215645487807143
hayat,5,0.32,632,0.00023215645487807143
şeyler,6,0.4000000000000003,632,0.00023215645487807143
ödeyecek,8,0.5900000000000003,632,0.00023215645487807143
yaşındaydı,10,0.6600000000000001,632,0.00023215645487807143
yargı,5,0.3399999999999998,632,0.00023215645487807143
edilecek,8,0.69,632,0.00023215645487807143
yaş,3,0.1999999999999999,632,0.00023215645487807143
çekti,5,0.4599999999999999,632,0.00023215645487807143
bölgesel,8,0.5299999999999999,632,0.00023215645487807143
gereken,7,0.4299999999999997,632,0.00023215645487807143
süre,4,0.26,632,0.00023215645487807143
şeyi,4,0.2349999999999998,661,0.00022287019668294859
olması,6,0.365,661,0.00022287019668294859
ülkeler,7,0.475,661,0.00022287019668294859
i̇nsanlar,9,0.5800000000000001,661,0.00022287019668294859
tahmin,6,0.35,661,0.00022287019668294859
net,3,0.255,661,0.00022287019668294859
sc,2,0.54,661,0.00022287019668294859
olmuştu,7,0.5449999999999999,661,0.00022287019668294859
gazete,6,0.4199999999999999,661,0.00022287019668294859
yabancı,7,0.4549999999999999,661,0.00022287019668294859
fuara,5,0.4549999999999999,661,0.00022287019668294859
ön,2,0.2299999999999999,661,0.00022287019668294859
türkiye'de,10,0.53,661,0.00022287019668294859
zam,3,0.2749999999999999,661,0.00022287019668294859
görüşte,7,0.4999999999999999,661,0.00022287019668294859
memnuniyetle,12,0.645,661,0.00022287019668294859
vergi,5,0.3500000000000001,661,0.00022287019668294859
kaynak,6,0.4049999999999999,661,0.00022287019668294859
belge,5,0.405,661,0.00022287019668294859
binden,6,0.3450000000000001,661,0.00022287019668294859
tamamlanacak,12,0.8700000000000001,661,0.00022287019668294859
kitabı,6,0.3849999999999999,661,0.00022287019668294859
onlara,6,0.43,661,0.00022287019668294859
gösteriyor,10,0.6800000000000002,661,0.00022287019668294859
yıllık,6,0.295,661,0.00022287019668294859
boyunca,7,0.3849999999999999,661,0.00022287019668294859
ateş,4,0.3349999999999998,661,0.00022287019668294859
şüpheli,7,0.42,661,0.00022287019668294859
kalan,5,0.335,661,0.00022287019668294859
anlamı,6,0.3599999999999999,701,0.00021358393848782572
ekonomi,7,0.4300000000000001,701,0.00021358393848782572
belirtti,8,0.5700000000000003,701,0.00021358393848782572
satış,5,0.4100000000000001,701,0.00021358393848782572
açıklanmadı,11,0.7600000000000002,701,0.00021358393848782572
i̇ş,3,0.2199999999999999,701,0.00021358393848782572
onların,7,0.44,701,0.00021358393848782572
analistler,10,0.6699999999999999,701,0.00021358393848782572
bölümü,6,0.3700000000000001,701,0.00021358393848782572
eylül'de,8,0.3999999999999999,701,0.00021358393848782572
asker,5,0.3999999999999999,701,0.00021358393848782572
dikkate,7,0.3999999999999999,701,0.00021358393848782572
partiler,8,0.5499999999999998,701,0.00021358393848782572
süren,5,0.33,701,0.00021358393848782572
burası,6,0.4100000000000001,701,0.00021358393848782572
gerekli,7,0.4299999999999999,701,0.00021358393848782572
binlerce,8,0.4700000000000002,701,0.00021358393848782572
pekin'de,8,0.4599999999999999,701,0.00021358393848782572
ankete,6,0.4900000000000002,701,0.00021358393848782572
verici,6,0.3599999999999999,701,0.00021358393848782572
yeniden,7,0.4099999999999999,701,0.00021358393848782572
hey,3,0.45,701,0.00021358393848782572
canlı,5,0.3799999999999999,701,0.00021358393848782572
olayı,5,0.3,701,0.00021358393848782572
bağımsız,8,0.4999999999999998,701,0.00021358393848782572
görülüyor,9,0.6099999999999999,701,0.00021358393848782572
tarih,5,0.4200000000000001,701,0.00021358393848782572
romen,5,0.37,701,0.00021358393848782572
belli,5,0.2699999999999999,701,0.00021358393848782572
gerçekleşecek,13,0.8700000000000001,701,0.00021358393848782572
ağır,4,0.27,701,0.00021358393848782572
birçok,6,0.4399999999999999,701,0.00021358393848782572
bulgaristan,11,0.72,701,0.00021358393848782572
ülkesi,6,0.4199999999999997,701,0.00021358393848782572
ilan,4,0.3200000000000003,701,0.00021358393848782572
düştü,5,0.3999999999999999,701,0.00021358393848782572
rol,3,0.2000000000000001,701,0.00021358393848782572
isim,4,0.2900000000000002,701,0.00021358393848782572
seçimlerde,10,0.7599999999999999,701,0.00021358393848782572
adı,3,0.2000000000000001,701,0.00021358393848782572
seçimleri,9,0.5499999999999999,726,0.00020429768029270285
bana,4,0.3000000000000001,726,0.00020429768029270285
soruyor,7,0.52,726,0.00020429768029270285
etkinliğin,10,0.6,726,0.00020429768029270285
getirdi,7,0.53,726,0.00020429768029270285
ikna,4,0.31,726,0.00020429768029270285
bildirdi,8,0.55,726,0.00020429768029270285
dek,3,0.215,726,0.00020429768029270285
haline,6,0.365,726,0.00020429768029270285
çarşamba,8,0.52,726,0.00020429768029270285
tur,3,0.1849999999999999,726,0.00020429768029270285
turnuvaya,9,0.5899999999999999,726,0.00020429768029270285
duruyor,7,0.5199999999999998,726,0.00020429768029270285
turnuva,7,0.4449999999999999,726,0.00020429768029270285
salı,4,0.305,726,0.00020429768029270285
nereye,6,0.3250000000000002,726,0.00020429768029270285
eşi,3,0.305,726,0.00020429768029270285
yakın,5,0.31,726,0.00020429768029270285
ila,3,0.3049999999999999,726,0.00020429768029270285
tutuklama,9,0.4800000000000002,726,0.00020429768029270285
seçimlerin,10,0.6,726,0.00020429768029270285
dini,4,0.3350000000000001,726,0.00020429768029270285
kosova'yı,9,0.55,726,0.00020429768029270285
özelleştirme,12,0.745,726,0.00020429768029270285
başında,7,0.3999999999999999,726,0.00020429768029270285
eylül,5,0.3599999999999999,763,0.00019501142209758
yapmayı,7,0.3900000000000001,763,0.00019501142209758
üye,3,0.2400000000000002,763,0.00019501142209758
dolar,5,0.3399999999999998,763,0.00019501142209758
mahkemede,9,0.5900000000000001,763,0.00019501142209758
yılından,8,0.4899999999999997,763,0.00019501142209758
halen,5,0.4100000000000001,763,0.00019501142209758
iddia,5,0.3299999999999996,763,0.00019501142209758
oyuncu,6,0.3899999999999999,763,0.00019501142209758
ikiye,5,0.3199999999999998,763,0.00019501142209758
boş,3,0.29,763,0.00019501142209758
ortalama,8,0.52,763,0.00019501142209758
görüşü,6,0.3600000000000001,763,0.00019501142209758
makamları,9,0.55,763,0.00019501142209758
gelecekte,9,0.56,763,0.00019501142209758
sonucu,6,0.4500000000000002,763,0.00019501142209758
çıkıyor,7,0.5,763,0.00019501142209758
değişim,7,0.4400000000000001,763,0.00019501142209758
bunlara,7,0.4099999999999999,763,0.00019501142209758
ağustos'ta,10,0.5800000000000001,763,0.00019501142209758
avroyu,6,0.3700000000000001,763,0.00019501142209758
mayıs'a,7,0.3400000000000001,763,0.00019501142209758
reformu,7,0.5299999999999998,763,0.00019501142209758
kesinlikle,10,0.6299999999999999,763,0.00019501142209758
yetkili,7,0.53,763,0.00019501142209758
yalnız,6,0.4199999999999999,763,0.00019501142209758
nelerdir,8,0.6499999999999999,763,0.00019501142209758
örneğin,7,0.4700000000000006,763,0.00019501142209758
ilişkiler,9,0.5500000000000003,763,0.00019501142209758
olmasını,8,0.4599999999999999,763,0.00019501142209758
harika,6,0.4600000000000001,763,0.00019501142209758
topladı,7,0.5599999999999996,763,0.00019501142209758
öyle,4,0.28,763,0.00019501142209758
sekizinci,9,0.4999999999999998,763,0.00019501142209758
görüşmeler,10,0.67,763,0.00019501142209758
öneriyi,7,0.4199999999999997,763,0.00019501142209758
katılacak,9,0.6600000000000001,763,0.00019501142209758
verme,5,0.2949999999999999,811,0.00018572516390245715
şehir,5,0.3500000000000001,811,0.00018572516390245715
yakında,7,0.375,811,0.00018572516390245715
bildirildi,10,0.625,811,0.00018572516390245715
mısınız,7,0.575,811,0.00018572516390245715
adaylar,7,0.4599999999999999,811,0.00018572516390245715
hırvatistan'da,14,0.8,811,0.00018572516390245715
sürpriz,7,0.395,811,0.00018572516390245715
hava,4,0.2450000000000001,811,0.00018572516390245715
arkasında,9,0.6,811,0.00018572516390245715
zamanı,6,0.4199999999999999,811,0.00018572516390245715
arasındaki,10,0.58,811,0.00018572516390245715
madde,5,0.3499999999999998,811,0.00018572516390245715
sorular,7,0.4749999999999998,811,0.00018572516390245715
istikrar,8,0.525,811,0.00018572516390245715
ilişkin,7,0.4649999999999998,811,0.00018572516390245715
hukuk,5,0.36,811,0.00018572516390245715
altıda,6,0.4449999999999998,811,0.00018572516390245715
etkinliği,9,0.5450000000000002,811,0.00018572516390245715
mesele,6,0.43,811,0.00018572516390245715
belirlendi,10,0.6799999999999997,811,0.00018572516390245715
karara,6,0.455,811,0.00018572516390245715
önümüzdeki,10,0.59,811,0.00018572516390245715
tehlikeli,9,0.55,811,0.00018572516390245715
itiraz,6,0.4749999999999998,811,0.00018572516390245715
yaşanıyor,9,0.6299999999999999,811,0.00018572516390245715
tarihten,8,0.595,811,0.00018572516390245715
buluyor,7,0.4599999999999999,811,0.00018572516390245715
tehdit,6,0.395,811,0.00018572516390245715
toplum,6,0.4049999999999999,811,0.00018572516390245715
bedeli,6,0.37,811,0.00018572516390245715
düşüş,5,0.3949999999999999,811,0.00018572516390245715
yasal,5,0.3800000000000001,811,0.00018572516390245715
cumhurbaşkanı,13,0.7050000000000001,811,0.00018572516390245715
kaydedildi,10,0.72,811,0.00018572516390245715
ihtiyacı,8,0.51,811,0.00018572516390245715
umut,4,0.25,811,0.00018572516390245715
miktar,6,0.42,811,0.00018572516390245715
kaç,3,0.25,811,0.00018572516390245715
artıyor,7,0.585,811,0.00018572516390245715
kamuoyu,7,0.52,811,0.00018572516390245715
aylık,5,0.36,811,0.00018572516390245715
şubat,5,0.3849999999999999,811,0.00018572516390245715
olsa,4,0.285,811,0.00018572516390245715
tadiç,5,0.415,811,0.00018572516390245715
kasım,5,0.35,811,0.00018572516390245715
değişikliği,11,0.5599999999999999,811,0.00018572516390245715
cezası,6,0.475,811,0.00018572516390245715
yakalanamadı,12,0.7400000000000002,859,0.00017643890570733428
kişisel,7,0.51,859,0.00017643890570733428
belirlenemedi,13,0.8399999999999999,859,0.00017643890570733428
hafif,5,0.3700000000000001,859,0.00017643890570733428
emin,4,0.2599999999999998,859,0.00017643890570733428
somut,5,0.3700000000000001,859,0.00017643890570733428
noel,4,0.37,859,0.00017643890570733428
seyirci,7,0.5399999999999999,859,0.00017643890570733428
iddiaları,9,0.56,859,0.00017643890570733428
gruevski,8,0.6499999999999999,859,0.00017643890570733428
medya,5,0.3900000000000001,859,0.00017643890570733428
dikkat,6,0.3599999999999999,859,0.00017643890570733428
tepkisi,7,0.4900000000000002,859,0.00017643890570733428
kosovalı,8,0.49,859,0.00017643890570733428
nihayet,7,0.48,859,0.00017643890570733428
genelde,7,0.49,859,0.00017643890570733428
evler,5,0.3700000000000001,859,0.00017643890570733428
romanya'da,10,0.59,859,0.00017643890570733428
hepimiz,7,0.5,859,0.00017643890570733428
şimdiyse,8,0.6200000000000001,859,0.00017643890570733428
işaret,6,0.4700000000000002,859,0.00017643890570733428
yanında,7,0.38,859,0.00017643890570733428
merkez,6,0.43,859,0.00017643890570733428
sekizde,7,0.4299999999999999,859,0.00017643890570733428
yorum,5,0.2800000000000002,859,0.00017643890570733428
yapmak,6,0.38,859,0.00017643890570733428
kural,5,0.37,859,0.00017643890570733428
görünüm,7,0.4299999999999999,859,0.00017643890570733428
bekleyen,8,0.4599999999999999,859,0.00017643890570733428
asla,4,0.4199999999999999,859,0.00017643890570733428
çalışmaya,9,0.52,859,0.00017643890570733428
dolu,4,0.2399999999999997,859,0.00017643890570733428
demek,5,0.3499999999999996,859,0.00017643890570733428
olur,4,0.3600000000000003,859,0.00017643890570733428
i̇nşaat,7,0.56,859,0.00017643890570733428
ortalaması,10,0.6399999999999999,859,0.00017643890570733428
anki,4,0.29,859,0.00017643890570733428
park,4,0.3,859,0.00017643890570733428
sigara,6,0.3899999999999999,859,0.00017643890570733428
çoğunluk,8,0.48,859,0.00017643890570733428
değişiklikler,13,0.74,859,0.00017643890570733428
sektörü,7,0.48,859,0.00017643890570733428
ulusal,6,0.4499999999999997,859,0.00017643890570733428
konuya,6,0.33,859,0.00017643890570733428
yazık,5,0.31,859,0.00017643890570733428
reformlar,9,0.6100000000000001,859,0.00017643890570733428
oylamaya,8,0.5299999999999999,859,0.00017643890570733428
hasta,5,0.42,859,0.00017643890570733428
başlaması,9,0.525,917,0.00016715264751221144
kimin,5,0.3199999999999999,917,0.00016715264751221144
kültür,6,0.39,917,0.00016715264751221144
vermedi,7,0.5499999999999998,917,0.00016715264751221144
gurur,5,0.305,917,0.00016715264751221144
operasyon,9,0.6599999999999999,917,0.00016715264751221144
bilet,5,0.3400000000000001,917,0.00016715264751221144
inanıyor,8,0.565,917,0.00016715264751221144
programın,9,0.57,917,0.00016715264751221144
ülkeyi,6,0.42,917,0.00016715264751221144
organize,8,0.5049999999999999,917,0.00016715264751221144
üçü,3,0.26,917,0.00016715264751221144
acı,3,0.25,917,0.00016715264751221144
girdi,5,0.4299999999999997,917,0.00016715264751221144
görüşmelerde,12,0.83,917,0.00016715264751221144
başvuru,7,0.4399999999999998,917,0.00016715264751221144
acaba,5,0.425,917,0.00016715264751221144
adet,4,0.285,917,0.00016715264751221144
konusuna,8,0.44,917,0.00016715264751221144
risk,4,0.2799999999999999,917,0.00016715264751221144
görüş,5,0.3399999999999998,917,0.00016715264751221144
olasılığı,9,0.5,917,0.00016715264751221144
şubat'ta,8,0.4649999999999998,917,0.00016715264751221144
ödülü,5,0.335,917,0.00016715264751221144
yönelik,7,0.3899999999999999,917,0.00016715264751221144
satın,5,0.3399999999999998,917,0.00016715264751221144
sağlanacak,10,0.7850000000000001,917,0.00016715264751221144
i̇nşaatın,9,0.685,917,0.00016715264751221144
başbakan,8,0.625,917,0.00016715264751221144
yanlış,6,0.4,917,0.00016715264751221144
bakanı,6,0.4549999999999998,917,0.00016715264751221144
rağmen,6,0.415,917,0.00016715264751221144
eden,4,0.2549999999999998,917,0.00016715264751221144
oranında,8,0.4549999999999998,917,0.00016715264751221144
fiyatlar,8,0.55,917,0.00016715264751221144
görüşünüz,9,0.5050000000000001,917,0.00016715264751221144
yarattı,7,0.5249999999999999,917,0.00016715264751221144
zorunda,7,0.3599999999999997,917,0.00016715264751221144
kadınlar,8,0.51,917,0.00016715264751221144
puan,4,0.2999999999999998,917,0.00016715264751221144
fiyatı,6,0.3799999999999999,917,0.00016715264751221144
yemek,5,0.365,917,0.00016715264751221144
sunulacak,9,0.695,917,0.00016715264751221144
sevilen,7,0.51,917,0.00016715264751221144
zamandan,8,0.55,917,0.00016715264751221144
yarı,4,0.2199999999999999,917,0.00016715264751221144
ayakta,6,0.37,917,0.00016715264751221144
